127.0.0.1 - - [27/Feb/2024:15:52:24 +0530] "GET / HTTP/1.1" 404 752
127.0.0.1 - - [27/Feb/2024:15:52:26 +0530] "GET /Games/index.jsp HTTP/1.1" 200 12160
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/css/templatemo_style.css HTTP/1.1" 200 9773
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/main.jpg HTTP/1.1" 200 411770
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/slide4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/slide5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/slide8.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/slide6.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/slide9.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/back-overlay.png HTTP/1.1" 200 999163
127.0.0.1 - - [27/Feb/2024:15:52:27 +0530] "GET /Games/images/slide7.jpg HTTP/1.1" 304 -
127.0.0.1 - - [27/Feb/2024:15:52:28 +0530] "GET /favicon.ico HTTP/1.1" 404 763
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/index.jsp HTTP/1.1" 200 12160
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/css/bootstrap.min.css HTTP/1.1" 200 99957
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/css/font-awesome.min.css HTTP/1.1" 200 17780
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/images/slide2.jpg HTTP/1.1" 200 233999
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/images/slide3.jpg HTTP/1.1" 200 240407
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/css/templatemo_misc.css HTTP/1.1" 200 26386
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/css/templatemo_style.css HTTP/1.1" 200 9771
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/images/slide4.jpg HTTP/1.1" 200 376896
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/images/main.jpg HTTP/1.1" 200 411770
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/images/slide1.jpg HTTP/1.1" 200 194627
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/js/jquery-1.10.2.min.js HTTP/1.1" 200 93575
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/js/jquery.singlePageNav.js HTTP/1.1" 200 5674
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/js/jquery.flexslider.js HTTP/1.1" 200 52710
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/js/jquery.prettyPhoto.js HTTP/1.1" 200 22060
127.0.0.1 - - [27/Feb/2024:15:54:34 +0530] "GET /Games/js/custom.js HTTP/1.1" 200 533
