127.0.0.1 - - [16/Feb/2024:15:51:46 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/index.jsp HTTP/1.1" 200 9733
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/css/templatemo_misc.css HTTP/1.1" 200 26386
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/css/bootstrap.min.css HTTP/1.1" 200 99957
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/js/jquery-1.10.2.min.js HTTP/1.1" 200 93575
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/images/slide1.jpg HTTP/1.1" 200 194627
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/css/font-awesome.min.css HTTP/1.1" 200 17780
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/css/templatemo_style.css HTTP/1.1" 200 9574
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:47 +0530] "GET /Games/images/slide2.jpg HTTP/1.1" 200 233999
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:48 +0530] "GET /Games/images/slide3.jpg HTTP/1.1" 200 240407
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:48 +0530] "GET /Games/js/jquery.singlePageNav.js HTTP/1.1" 200 5674
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:48 +0530] "GET /Games/js/jquery.flexslider.js HTTP/1.1" 200 52710
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:48 +0530] "GET /Games/js/jquery.prettyPhoto.js HTTP/1.1" 200 22060
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:48 +0530] "GET /Games/js/custom.js HTTP/1.1" 200 533
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:48 +0530] "GET /Games/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 200 44432
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:49 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:51:54 +0530] "GET /Games/GameDetails.jsp?gameID=1 HTTP/1.1" 200 5601
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:52:01 +0530] "GET /Games/GameDetails.jsp?gameID=2 HTTP/1.1" 200 5601
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:52:11 +0530] "GET /Games/Admin.jsp HTTP/1.1" 200 2942
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:52:11 +0530] "GET /Games/images/login.png HTTP/1.1" 200 8457
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:52:29 +0530] "GET /Games/index.jsp HTTP/1.1" 200 9733
0:0:0:0:0:0:0:1 - - [16/Feb/2024:15:52:36 +0530] "GET /Games/GameDetails.jsp?gameID=1 HTTP/1.1" 200 5601
0:0:0:0:0:0:0:1 - - [16/Feb/2024:16:05:55 +0530] "GET /Games/GameDetails.jsp?gameID=1 HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [16/Feb/2024:16:06:04 +0530] "GET /Games/GameDetails.jsp?gameID=1 HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [16/Feb/2024:16:09:15 +0530] "GET /Games/GameDetails.jsp?gameID=1 HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [16/Feb/2024:16:11:28 +0530] "GET /Games/GameDetails.jsp?gameID=1 HTTP/1.1" 200 5810
0:0:0:0:0:0:0:1 - - [16/Feb/2024:16:11:32 +0530] "GET /Games/GameDetails.jsp?gameID=1 HTTP/1.1" 200 5810
